id,name,complexity_average,complexity_bin,min_age,min_players,max_players,rating_average,bgg_rank,owned_users,mechanic_name,domain_name
122831.0,Expedite,1.86,Low,14,2,4,7.13,10023,142.0,Card Drafting,Strategy Games
122831.0,Expedite,1.86,Low,14,2,4,7.13,10023,142.0,Network and Route Building,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Auction/Bidding,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Auction/Bidding,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Hexagon Grid,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Hexagon Grid,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Dice Rolling,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Dice Rolling,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Take That,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Take That,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Simultaneous Action Selection,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Simultaneous Action Selection,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Modular Board,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Modular Board,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Voting,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Voting,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Trading,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Trading,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Tech Trees / Tech Tracks,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Tech Trees / Tech Tracks,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Area Majority / Influence,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Area Majority / Influence,Thematic Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Area Movement,Strategy Games
122842.0,Exodus: Proxima Centauri,3.61,Very High,14,2,6,7.17,1369,3181.0,Area Movement,Thematic Games
122889.0,Dominare,3.45,Very High,12,2,6,6.83,2639,1397.0,Hand Management,Strategy Games
122889.0,Dominare,3.45,Very High,12,2,6,6.83,2639,1397.0,Card Drafting,Strategy Games
122889.0,Dominare,3.45,Very High,12,2,6,6.83,2639,1397.0,Area Majority / Influence,Strategy Games
122889.0,Dominare,3.45,Very High,12,2,6,6.83,2639,1397.0,Simultaneous Action Selection,Strategy Games
122890.0,Mercante,2.85,High,12,3,5,6.62,4895,867.0,Card Drafting,Strategy Games
122890.0,Mercante,2.85,High,12,3,5,6.62,4895,867.0,Variable Player Powers,Strategy Games
122890.0,Mercante,2.85,High,12,3,5,6.62,4895,867.0,Commodity Speculation,Strategy Games
122890.0,Mercante,2.85,High,12,3,5,6.62,4895,867.0,Worker Placement,Strategy Games
122890.0,Mercante,2.85,High,12,3,5,6.62,4895,867.0,Auction/Bidding,Strategy Games
122891.0,Courtier,2.34,Medium,10,2,4,6.66,2803,1420.0,Card Drafting,Strategy Games
122891.0,Courtier,2.34,Medium,10,2,4,6.66,2803,1420.0,Area Majority / Influence,Strategy Games
122891.0,Courtier,2.34,Medium,10,2,4,6.66,2803,1420.0,Hand Management,Strategy Games
122891.0,Courtier,2.34,Medium,10,2,4,6.66,2803,1420.0,Variable Player Powers,Strategy Games
122913.0,Samurai Battles,2.92,High,10,2,2,7.39,4480,849.0,Simultaneous Action Selection,Wargames
122913.0,Samurai Battles,2.92,High,10,2,2,7.39,4480,849.0,Hand Management,Wargames
122913.0,Samurai Battles,2.92,High,10,2,2,7.39,4480,849.0,Dice Rolling,Wargames
122913.0,Samurai Battles,2.92,High,10,2,2,7.39,4480,849.0,Modular Board,Wargames
122913.0,Samurai Battles,2.92,High,10,2,2,7.39,4480,849.0,Hexagon Grid,Wargames
122913.0,Samurai Battles,2.92,High,10,2,2,7.39,4480,849.0,Campaign / Battle Card Driven,Wargames
123045.0,Uncharted: The Board Game,2.31,Medium,13,1,4,6.46,4459,1353.0,Variable Player Powers,Strategy Games
123045.0,Uncharted: The Board Game,2.31,Medium,13,1,4,6.46,4459,1353.0,Set Collection,Strategy Games
123045.0,Uncharted: The Board Game,2.31,Medium,13,1,4,6.46,4459,1353.0,Hand Management,Strategy Games
123045.0,Uncharted: The Board Game,2.31,Medium,13,1,4,6.46,4459,1353.0,Action Points,Strategy Games
123045.0,Uncharted: The Board Game,2.31,Medium,13,1,4,6.46,4459,1353.0,Player Elimination,Strategy Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Flicking,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Pattern Recognition,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Programmed Movement,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Memory,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Grid Movement,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Pattern Building,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Push Your Luck,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Re-rolling and Locking,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Real-Time,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Scenario / Mission / Campaign Game,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Set Collection,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Dice Rolling,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Cooperative Game,Thematic Games
123096.0,Space Cadets,2.74,High,8,3,6,6.59,1608,5775.0,Modular Board,Thematic Games
123123.0,BattleCON: Devastation of Indines,3.07,Very High,10,1,5,7.92,370,4764.0,Hand Management,Strategy Games
123123.0,BattleCON: Devastation of Indines,3.07,Very High,10,1,5,7.92,370,4764.0,Solo / Solitaire Game,Strategy Games
123123.0,BattleCON: Devastation of Indines,3.07,Very High,10,1,5,7.92,370,4764.0,Simultaneous Action Selection,Strategy Games
123123.0,BattleCON: Devastation of Indines,3.07,Very High,10,1,5,7.92,370,4764.0,Point to Point Movement,Strategy Games
123123.0,BattleCON: Devastation of Indines,3.07,Very High,10,1,5,7.92,370,4764.0,Variable Player Powers,Strategy Games
123160.0,Battle For Souls,2.36,Medium,14,1,4,6.91,3255,1157.0,Team-Based Game,Thematic Games
123160.0,Battle For Souls,2.36,Medium,14,1,4,6.91,3255,1157.0,Hand Management,Thematic Games
123160.0,Battle For Souls,2.36,Medium,14,1,4,6.91,3255,1157.0,Deck Bag and Pool Building,Thematic Games
123160.0,Battle For Souls,2.36,Medium,14,1,4,6.91,3255,1157.0,Set Collection,Thematic Games
123160.0,Battle For Souls,2.36,Medium,14,1,4,6.91,3255,1157.0,Push Your Luck,Thematic Games
123185.0,Axis & Allies 1941,2.73,High,12,2,5,6.37,4033,3053.0,Dice Rolling,Wargames
123185.0,Axis & Allies 1941,2.73,High,12,2,5,6.37,4033,3053.0,Area Movement,Wargames
123185.0,Axis & Allies 1941,2.73,High,12,2,5,6.37,4033,3053.0,Area Majority / Influence,Wargames
123185.0,Axis & Allies 1941,2.73,High,12,2,5,6.37,4033,3053.0,Team-Based Game,Wargames
123219.0,OddVille,2.35,Medium,10,2,4,6.79,1756,2695.0,Tile Placement,Strategy Games
123219.0,OddVille,2.35,Medium,10,2,4,6.79,1756,2695.0,Worker Placement,Strategy Games
123219.0,OddVille,2.35,Medium,10,2,4,6.79,1756,2695.0,Variable Player Powers,Strategy Games
123219.0,OddVille,2.35,Medium,10,2,4,6.79,1756,2695.0,Action Retrieval,Strategy Games
123219.0,OddVille,2.35,Medium,10,2,4,6.79,1756,2695.0,Card Drafting,Strategy Games
123239.0,Wits & Wagers Party,1.13,Very Low,8,4,18,6.92,1443,4989.0,Betting and Bluffing,Party Games
123260.0,Suburbia,2.78,High,8,1,4,7.52,148,24714.0,Hexagon Grid,Strategy Games
123260.0,Suburbia,2.78,High,8,1,4,7.52,148,24714.0,Catch the Leader,Strategy Games
123260.0,Suburbia,2.78,High,8,1,4,7.52,148,24714.0,Tile Placement,Strategy Games
123260.0,Suburbia,2.78,High,8,1,4,7.52,148,24714.0,Card Drafting,Strategy Games
123260.0,Suburbia,2.78,High,8,1,4,7.52,148,24714.0,Auction: Dutch,Strategy Games
123260.0,Suburbia,2.78,High,8,1,4,7.52,148,24714.0,Set Collection,Strategy Games
123370.0,Nox,1.23,Very Low,10,2,6,5.76,9417,1120.0,Hand Management,Family Games
123370.0,Nox,1.23,Very Low,10,2,6,5.76,9417,1120.0,Set Collection,Family Games
123406.0,Ace Detective,2.2,Medium,14,2,5,6.03,9493,555.0,Storytelling,Thematic Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Memory,Thematic Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Memory,Customizable Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Variable Player Powers,Thematic Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Variable Player Powers,Customizable Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Cooperative Game,Thematic Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Cooperative Game,Customizable Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Trading,Thematic Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Trading,Customizable Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Role Playing,Thematic Games
123408.0,Serpent's Tongue,3.67,Very High,12,1,8,6.49,7846,645.0,Role Playing,Customizable Games
123499.0,City of Iron,3.24,Very High,13,2,4,7.2,1275,2213.0,Area Majority / Influence,Strategy Games
123499.0,City of Iron,3.24,Very High,13,2,4,7.2,1275,2213.0,Card Drafting,Strategy Games
123499.0,City of Iron,3.24,Very High,13,2,4,7.2,1275,2213.0,Variable Player Powers,Strategy Games
123499.0,City of Iron,3.24,Very High,13,2,4,7.2,1275,2213.0,Hand Management,Strategy Games
123499.0,City of Iron,3.24,Very High,13,2,4,7.2,1275,2213.0,Deck Bag and Pool Building,Strategy Games
123499.0,City of Iron,3.24,Very High,13,2,4,7.2,1275,2213.0,Action Points,Strategy Games
123511.0,Guns of Galicia,2.5,Medium,12,2,2,6.78,11725,217.0,Hexagon Grid,Wargames
123511.0,Guns of Galicia,2.5,Medium,12,2,2,6.78,11725,217.0,Zone of Control,Wargames
123511.0,Guns of Galicia,2.5,Medium,12,2,2,6.78,11725,217.0,Simulation,Wargames
123511.0,Guns of Galicia,2.5,Medium,12,2,2,6.78,11725,217.0,Grid Movement,Wargames
123511.0,Guns of Galicia,2.5,Medium,12,2,2,6.78,11725,217.0,Dice Rolling,Wargames
123511.0,Guns of Galicia,2.5,Medium,12,2,2,6.78,11725,217.0,Chit-Pull System,Wargames
123536.0,GOSU 2: Tactics,2.41,Medium,13,2,4,7.02,4142,767.0,Team-Based Game,Strategy Games
123536.0,GOSU 2: Tactics,2.41,Medium,13,2,4,7.02,4142,767.0,Hand Management,Strategy Games
123540.0,Tokaido,1.75,Low,8,2,5,6.99,549,30148.0,Variable Player Powers,Family Games
123540.0,Tokaido,1.75,Low,8,2,5,6.99,549,30148.0,Track Movement,Family Games
123540.0,Tokaido,1.75,Low,8,2,5,6.99,549,30148.0,Time Track,Family Games
123540.0,Tokaido,1.75,Low,8,2,5,6.99,549,30148.0,Set Collection,Family Games
123540.0,Tokaido,1.75,Low,8,2,5,6.99,549,30148.0,End Game Bonuses,Family Games
123570.0,Strike,1.05,Very Low,8,2,5,6.82,1556,3028.0,Push Your Luck,Family Games
123570.0,Strike,1.05,Very Low,8,2,5,6.82,1556,3028.0,Push Your Luck,Party Games
123570.0,Strike,1.05,Very Low,8,2,5,6.82,1556,3028.0,Dice Rolling,Family Games
123570.0,Strike,1.05,Very Low,8,2,5,6.82,1556,3028.0,Dice Rolling,Party Games
123576.0,Sheepland,1.79,Low,8,2,4,6.56,3250,1115.0,Stock Holding,Family Games
123576.0,Sheepland,1.79,Low,8,2,4,6.56,3250,1115.0,Area Movement,Family Games
123576.0,Sheepland,1.79,Low,8,2,4,6.56,3250,1115.0,Dice Rolling,Family Games
123576.0,Sheepland,1.79,Low,8,2,4,6.56,3250,1115.0,Point to Point Movement,Family Games
123576.0,Sheepland,1.79,Low,8,2,4,6.56,3250,1115.0,Action Points,Family Games
123604.0,"Leuthen: Frederick's Greatest Victory 5 December, 1757",1.89,Low,12,2,2,7.18,8306,233.0,Hexagon Grid,Wargames
123607.0,Puzzle Strike (Third Edition),2.7,High,10,2,4,7.21,1270,2227.0,Variable Player Powers,Strategy Games
123607.0,Puzzle Strike (Third Edition),2.7,High,10,2,4,7.21,1270,2227.0,Hand Management,Strategy Games
123607.0,Puzzle Strike (Third Edition),2.7,High,10,2,4,7.21,1270,2227.0,Deck Bag and Pool Building,Strategy Games
123609.0,Puzzle Strike Shadows,2.96,High,10,2,4,7.83,1909,1177.0,Variable Player Powers,Strategy Games
123609.0,Puzzle Strike Shadows,2.96,High,10,2,4,7.83,1909,1177.0,Hand Management,Strategy Games
123609.0,Puzzle Strike Shadows,2.96,High,10,2,4,7.83,1909,1177.0,Deck Bag and Pool Building,Strategy Games
123689.0,Fornovo 1495,3.0,High,12,1,2,7.03,13191,150.0,Area Movement,Wargames
123689.0,Fornovo 1495,3.0,High,12,1,2,7.03,13191,150.0,Dice Rolling,Wargames
123689.0,Fornovo 1495,3.0,High,12,1,2,7.03,13191,150.0,Movement Points,Wargames
123689.0,Fornovo 1495,3.0,High,12,1,2,7.03,13191,150.0,Simulation,Wargames
123844.0,City Hall,2.78,High,13,2,4,6.48,5259,1175.0,Tile Placement,Strategy Games
123844.0,City Hall,2.78,High,13,2,4,6.48,5259,1175.0,Auction/Bidding,Strategy Games
123885.0,Pick-a-Dog,1.07,Very Low,8,1,5,6.16,3747,2486.0,Pattern Recognition,Family Games
123885.0,Pick-a-Dog,1.07,Very Low,8,1,5,6.16,3747,2486.0,Pattern Recognition,Party Games
123955.0,Thunderbolt Apache Leader,3.19,Very High,12,1,1,8.05,983,2776.0,Hexagon Grid,Wargames
123955.0,Thunderbolt Apache Leader,3.19,Very High,12,1,1,8.05,983,2776.0,Area Movement,Wargames
123955.0,Thunderbolt Apache Leader,3.19,Very High,12,1,1,8.05,983,2776.0,Hand Management,Wargames
123955.0,Thunderbolt Apache Leader,3.19,Very High,12,1,1,8.05,983,2776.0,Simulation,Wargames
123955.0,Thunderbolt Apache Leader,3.19,Very High,12,1,1,8.05,983,2776.0,Solo / Solitaire Game,Wargames
124000.0,Inception,2.2,Medium,15,4,8,6.62,9722,182.0,Team-Based Game,Strategy Games
124000.0,Inception,2.2,Medium,15,4,8,6.62,9722,182.0,Hand Management,Strategy Games
124047.0,Pirate Dice: Voyage on the Rolling Seas,1.67,Low,13,2,4,6.17,5258,915.0,Dice Rolling,Family Games
124047.0,Pirate Dice: Voyage on the Rolling Seas,1.67,Low,13,2,4,6.17,5258,915.0,Modular Board,Family Games
124047.0,Pirate Dice: Voyage on the Rolling Seas,1.67,Low,13,2,4,6.17,5258,915.0,Simultaneous Action Selection,Family Games
124047.0,Pirate Dice: Voyage on the Rolling Seas,1.67,Low,13,2,4,6.17,5258,915.0,Action Queue,Family Games
124052.0,Cinque Terre,2.36,Medium,13,2,5,7.05,1715,1461.0,Action Points,Family Games
124052.0,Cinque Terre,2.36,Medium,13,2,5,7.05,1715,1461.0,Action Points,Strategy Games
124052.0,Cinque Terre,2.36,Medium,13,2,5,7.05,1715,1461.0,Pick-up and Deliver,Family Games
124052.0,Cinque Terre,2.36,Medium,13,2,5,7.05,1715,1461.0,Pick-up and Deliver,Strategy Games
124052.0,Cinque Terre,2.36,Medium,13,2,5,7.05,1715,1461.0,Set Collection,Family Games
124052.0,Cinque Terre,2.36,Medium,13,2,5,7.05,1715,1461.0,Set Collection,Strategy Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Tile Placement,Family Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Tile Placement,Abstract Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Network and Route Building,Family Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Network and Route Building,Abstract Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Dice Rolling,Family Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Dice Rolling,Abstract Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Hand Management,Family Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Hand Management,Abstract Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Player Elimination,Family Games
124172.0,Tsuro of the Seas,1.42,Very Low,8,2,8,6.55,1470,10480.0,Player Elimination,Abstract Games
124199.0,Raid sur Bruneval 1942,1.55,Low,10,1,1,6.17,14800,143.0,Solo / Solitaire Game,Wargames
124199.0,Raid sur Bruneval 1942,1.55,Low,10,1,1,6.17,14800,143.0,Dice Rolling,Wargames
124199.0,Raid sur Bruneval 1942,1.55,Low,10,1,1,6.17,14800,143.0,Point to Point Movement,Wargames
124248.0,Tóncc,2.0,Low,0,2,3,8.06,13982,42.0,Modular Board,Abstract Games
124248.0,Tóncc,2.0,Low,0,2,3,8.06,13982,42.0,Simultaneous Action Selection,Abstract Games
124356.0,Richelieu,2.82,High,10,2,4,6.71,7221,271.0,Area Majority / Influence,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Action Retrieval,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Movement Points,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Point to Point Movement,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Set Collection,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Advantage Token,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Hand Management,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Variable Set-up,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Auction: Dutch,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Card Drafting,Strategy Games
124361.0,Concordia,3.03,Very High,13,2,5,8.12,18,32014.0,Deck Bag and Pool Building,Strategy Games
124380.0,Ladies & Gentlemen,2.06,Medium,14,4,10,6.5,2508,3083.0,Set Collection,Thematic Games
124380.0,Ladies & Gentlemen,2.06,Medium,14,4,10,6.5,2508,3083.0,Team-Based Game,Thematic Games
124380.0,Ladies & Gentlemen,2.06,Medium,14,4,10,6.5,2508,3083.0,Simultaneous Action Selection,Thematic Games
124380.0,Ladies & Gentlemen,2.06,Medium,14,4,10,6.5,2508,3083.0,Card Drafting,Thematic Games
124390.0,"Goblins Drool, Fairies Rule!",1.07,Very Low,7,1,4,6.08,5497,1263.0,Hand Management,Family Games
124390.0,"Goblins Drool, Fairies Rule!",1.07,Very Low,7,1,4,6.08,5497,1263.0,Set Collection,Family Games
124390.0,"Goblins Drool, Fairies Rule!",1.07,Very Low,7,1,4,6.08,5497,1263.0,Memory,Family Games
124545.0,Town Center,2.85,High,12,2,4,6.43,4943,550.0,Area Majority / Influence,Abstract Games
124545.0,Town Center,2.85,High,12,2,4,6.43,4943,550.0,Area Majority / Influence,Strategy Games
124590.0,Call to Glory,1.53,Low,8,2,4,6.52,4117,613.0,Set Collection,Family Games
124590.0,Call to Glory,1.53,Low,8,2,4,6.52,4117,613.0,Hand Management,Family Games
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Dice Rolling,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Events,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Square Grid,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Push Your Luck,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Simulation,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Solo / Solitaire Game,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Grid Movement,Wargames
124622.0,In Magnificent Style: Pickett's Charge at Gettysburg,1.88,Low,13,1,1,7.43,3846,651.0,Chit-Pull System,Wargames
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Card Drafting,Thematic Games
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Card Drafting,Wargames
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Deck Bag and Pool Building,Thematic Games
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Deck Bag and Pool Building,Wargames
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Dice Rolling,Thematic Games
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Dice Rolling,Wargames
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Point to Point Movement,Thematic Games
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Point to Point Movement,Wargames
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Time Track,Thematic Games
124648.0,I Am Vlad: Prince of Wallachia,2.92,High,13,2,4,4.72,19762,191.0,Time Track,Wargames
124668.0,The Dwarves,2.51,High,10,2,5,6.93,2390,1866.0,Dice Rolling,Thematic Games
124668.0,The Dwarves,2.51,High,10,2,5,6.93,2390,1866.0,Cooperative Game,Thematic Games
124708.0,Mice and Mystics,2.71,High,7,1,4,7.3,325,32616.0,Storytelling,Thematic Games
124708.0,Mice and Mystics,2.71,High,7,1,4,7.3,325,32616.0,Dice Rolling,Thematic Games
124708.0,Mice and Mystics,2.71,High,7,1,4,7.3,325,32616.0,Variable Player Powers,Thematic Games
124708.0,Mice and Mystics,2.71,High,7,1,4,7.3,325,32616.0,Role Playing,Thematic Games
124708.0,Mice and Mystics,2.71,High,7,1,4,7.3,325,32616.0,Area Movement,Thematic Games
124708.0,Mice and Mystics,2.71,High,7,1,4,7.3,325,32616.0,Cooperative Game,Thematic Games
124742.0,Android: Netrunner,3.38,Very High,14,2,2,7.87,54,41315.0,Deck Construction,Customizable Games
124742.0,Android: Netrunner,3.38,Very High,14,2,2,7.87,54,41315.0,Action Points,Customizable Games
124742.0,Android: Netrunner,3.38,Very High,14,2,2,7.87,54,41315.0,Secret Unit Deployment,Customizable Games
124742.0,Android: Netrunner,3.38,Very High,14,2,2,7.87,54,41315.0,Take That,Customizable Games
124742.0,Android: Netrunner,3.38,Very High,14,2,2,7.87,54,41315.0,Variable Player Powers,Customizable Games
124742.0,Android: Netrunner,3.38,Very High,14,2,2,7.87,54,41315.0,Hand Management,Customizable Games
124827.0,Space Cadets: Away Missions,2.58,High,10,1,6,7.38,2008,2024.0,Dice Rolling,Thematic Games
124827.0,Space Cadets: Away Missions,2.58,High,10,1,6,7.38,2008,2024.0,Cooperative Game,Thematic Games
124827.0,Space Cadets: Away Missions,2.58,High,10,1,6,7.38,2008,2024.0,Action Points,Thematic Games
124827.0,Space Cadets: Away Missions,2.58,High,10,1,6,7.38,2008,2024.0,Variable Player Powers,Thematic Games
124827.0,Space Cadets: Away Missions,2.58,High,10,1,6,7.38,2008,2024.0,Modular Board,Thematic Games
124839.0,Hoplomachus: The Lost Cities,2.54,High,12,1,3,7.96,2188,1209.0,Deck Bag and Pool Building,Strategy Games
124839.0,Hoplomachus: The Lost Cities,2.54,High,12,1,3,7.96,2188,1209.0,Hexagon Grid,Strategy Games
124839.0,Hoplomachus: The Lost Cities,2.54,High,12,1,3,7.96,2188,1209.0,Dice Rolling,Strategy Games
124839.0,Hoplomachus: The Lost Cities,2.54,High,12,1,3,7.96,2188,1209.0,Solo / Solitaire Game,Strategy Games
124839.0,Hoplomachus: The Lost Cities,2.54,High,12,1,3,7.96,2188,1209.0,Hand Management,Strategy Games
124839.0,Hoplomachus: The Lost Cities,2.54,High,12,1,3,7.96,2188,1209.0,Enclosure,Strategy Games
124847.0,1911 Amundsen vs Scott,1.74,Low,12,2,2,6.73,2723,1571.0,Race,Family Games
124847.0,1911 Amundsen vs Scott,1.74,Low,12,2,2,6.73,2723,1571.0,Race,Thematic Games
124847.0,1911 Amundsen vs Scott,1.74,Low,12,2,2,6.73,2723,1571.0,Hand Management,Family Games
124847.0,1911 Amundsen vs Scott,1.74,Low,12,2,2,6.73,2723,1571.0,Hand Management,Thematic Games
124847.0,1911 Amundsen vs Scott,1.74,Low,12,2,2,6.73,2723,1571.0,Card Drafting,Family Games
124847.0,1911 Amundsen vs Scott,1.74,Low,12,2,2,6.73,2723,1571.0,Card Drafting,Thematic Games
124965.0,Dungeon Command: Heart of Cormyr,2.59,High,12,2,2,7.39,1989,2328.0,Hand Management,Customizable Games
124965.0,Dungeon Command: Heart of Cormyr,2.59,High,12,2,2,7.39,1989,2328.0,Campaign / Battle Card Driven,Customizable Games
124965.0,Dungeon Command: Heart of Cormyr,2.59,High,12,2,2,7.39,1989,2328.0,Area Movement,Customizable Games
124965.0,Dungeon Command: Heart of Cormyr,2.59,High,12,2,2,7.39,1989,2328.0,Action Points,Customizable Games
124968.0,Dungeon Command: Tyranny of Goblins,2.71,High,12,2,4,7.41,2351,1952.0,Action Points,Customizable Games
124968.0,Dungeon Command: Tyranny of Goblins,2.71,High,12,2,4,7.41,2351,1952.0,Hand Management,Customizable Games
124968.0,Dungeon Command: Tyranny of Goblins,2.71,High,12,2,4,7.41,2351,1952.0,Campaign / Battle Card Driven,Customizable Games
